,Unnamed: 0,Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
183,183,2009-07-05,1.0,0.0,0.0,941900.0,2.0,0.0,0.0,0.000205945968628,0.0,0.0,0.0,3.97682157037e-06,0.0,0.0,0.0,4000.0,0.0,0.0,1.0,80.0,80.0,18973.0,80.0,0.0
185,185,2009-07-07,1.0,0.0,0.0,949600.0,2.0,0.0,0.0,0.000205978514656,0.0,0.0,0.0,3.13174698667e-06,0.0,0.0,0.0,3150.0,0.0,0.0,1.0,63.0,63.0,19127.0,63.0,0.0
186,186,2009-07-08,1.0,0.0,0.0,953550.0,2.0,0.0,0.0,0.000205945365037,0.0,0.0,0.0,3.92711130074e-06,0.0,0.0,0.0,3950.0,0.0,0.0,1.0,79.0,79.0,19206.0,79.0,0.0
193,193,2009-07-15,1.0,0.0,0.0,979400.0,2.0,0.0,0.0,0.000205931456193,0.0,0.0,0.0,2.28667240296e-06,0.0,0.0,0.0,2300.0,0.0,0.0,1.0,46.0,46.0,19723.0,46.0,0.0
194,194,2009-07-16,1.0,0.0,0.0,982850.0,2.0,0.0,0.0,0.000205938366876,0.0,0.0,0.0,3.43000860444e-06,0.0,0.0,0.0,3450.0,0.0,0.0,1.0,69.0,69.0,19792.0,69.0,0.0
196,196,2009-07-18,1.0,0.0,0.0,986250.0,2.0,0.0,0.0,0.000205039978027,0.0,0.0,0.0,1.49130808889e-07,0.0,0.0,0.0,150.0,0.0,0.0,1.0,3.0,3.0,19860.0,3.0,0.0
198,198,2009-07-20,1.0,0.0,0.0,992600.0,2.0,0.0,0.0,0.000205841064453,0.0,0.0,0.0,3.72827022222e-06,0.0,0.0,0.0,3750.0,0.0,0.0,1.0,75.0,75.0,19987.0,75.0,0.0
199,199,2009-07-21,1.0,0.14,0.0,996300.0,2.0,0.0,0.0,0.000385245761356,0.0,0.0,0.0,3.67855995259e-06,0.0,61.6666666667,0.0,9749.67,0.0,6000.0,1.0,76.0,75.0,20062.0,75.0,0.0
200,200,2009-07-22,1.0,0.0,0.0,999750.0,2.0,0.0,0.0,0.00020556518997,0.0,0.0,0.0,3.43000860444e-06,0.0,0.0,0.0,3450.0,0.0,0.0,1.0,69.0,69.0,20131.0,69.0,0.0
201,201,2009-07-23,1.0,0.0,0.0,1003050.0,2.0,0.0,0.0,0.000205574613629,0.0,0.0,0.0,3.28087779556e-06,0.0,0.0,0.0,3300.0,0.0,0.0,1.0,66.0,66.0,20197.0,66.0,0.0
205,205,2009-07-27,1.0,0.0,0.0,1013300.0,2.0,0.0,0.0,0.000205829739571,0.0,0.0,0.0,3.1814572563e-06,0.0,0.0,0.0,3200.0,0.0,0.0,1.0,64.0,64.0,20402.0,64.0,0.0
206,206,2009-07-28,1.0,0.0,0.0,1015500.0,2.0,0.0,0.0,0.000205755233765,0.0,0.0,0.0,2.1872518637e-06,0.0,0.0,0.0,2200.0,0.0,0.0,1.0,44.0,44.0,20446.0,44.0,0.0
208,208,2009-07-30,1.0,0.0,0.0,1017800.0,2.0,0.0,0.0,0.000239985329764,0.0,0.0,0.0,6.95943774815e-07,0.0,666.666666667,0.0,850.0,0.0,105.0,1.0,17.0,16.0,20494.0,16.0,0.0
209,209,2009-07-31,1.0,0.0,0.0,1018400.0,2.0,0.0,0.0,0.000205834706624,0.0,0.0,0.0,5.96523235556e-07,0.0,0.0,0.0,600.0,0.0,0.0,1.0,12.0,12.0,20506.0,12.0,0.0
210,210,2009-08-01,1.0,0.0,0.0,1019550.0,2.0,0.0,0.0,0.000205703403639,0.0,0.0,0.0,1.14333620148e-06,0.0,0.0,0.0,1150.0,0.0,0.0,1.0,23.0,23.0,20529.0,23.0,0.0
211,211,2009-08-02,1.0,0.0,0.0,1021050.0,2.0,0.0,0.0,0.000205834706624,0.0,0.0,0.0,1.49130808889e-06,0.0,0.0,0.0,1500.0,0.0,0.0,1.0,30.0,30.0,20559.0,30.0,0.0
212,212,2009-08-03,1.0,0.0,0.0,1021800.0,2.0,0.0,0.0,0.000205548604329,0.0,0.0,0.0,7.45654044444e-07,0.0,0.0,0.0,750.0,0.0,0.0,1.0,15.0,15.0,20574.0,15.0,0.0
214,214,2009-08-05,1.0,0.0,0.0,1029250.0,2.0,0.0,0.0,0.000205773573655,0.0,0.0,0.0,4.5236345363e-06,0.0,0.0,0.0,4550.0,0.0,0.0,1.0,91.0,91.0,20723.0,91.0,0.0
215,215,2009-08-06,1.0,0.0,0.0,1034050.0,2.0,0.0,0.0,0.000205834706624,0.0,0.0,0.0,4.77218588444e-06,0.0,0.0,0.0,4800.0,0.0,0.0,1.0,96.0,96.0,20819.0,96.0,0.0
216,216,2009-08-07,1.0,0.0,0.0,1037750.0,2.0,0.0,0.0,0.000205942102381,0.0,0.0,0.0,3.67855995259e-06,0.0,0.0,0.0,3700.0,0.0,0.0,1.0,74.0,74.0,20893.0,74.0,0.0
217,217,2009-08-08,1.0,0.13,0.0,1041850.0,2.0,0.0,0.0,0.000354383049942,0.0,0.0,0.0,4.07624210963e-06,0.0,74.5454545455,0.0,9649.53,0.0,5500.0,1.0,84.0,83.0,20976.0,83.0,0.0
220,220,2009-08-11,1.0,0.0,0.0,1054200.0,2.0,0.0,0.0,0.000205908248674,0.0,0.0,0.0,3.33058806519e-06,0.0,0.0,0.0,3350.0,0.0,0.0,1.0,67.0,67.0,21223.0,67.0,0.0
222,222,2009-08-13,1.0,0.0,0.0,1061650.0,2.0,0.0,0.0,0.000205687534662,0.0,0.0,0.0,4.02653184e-06,0.0,0.0,0.0,4050.0,0.0,0.0,1.0,81.0,81.0,21372.0,81.0,0.0
225,225,2009-08-16,1.0,0.0,0.0,1067850.0,2.0,0.0,0.0,0.000205497741699,0.0,0.0,0.0,1.24275674074e-06,0.0,0.0,0.0,1250.0,0.0,0.0,1.0,25.0,25.0,21496.0,25.0,0.0
229,229,2009-08-20,1.0,0.0,0.0,1071100.0,2.0,0.0,0.0,0.000205318133036,0.0,0.0,0.0,1.19304647111e-06,0.0,0.0,0.0,1200.0,0.0,0.0,1.0,24.0,24.0,21561.0,24.0,0.0
230,230,2009-08-21,1.0,0.0,0.0,1071900.0,2.0,0.0,0.0,0.000205039978027,0.0,0.0,0.0,7.95364314074e-07,0.0,0.0,0.0,800.0,0.0,0.0,1.0,16.0,16.0,21577.0,16.0,0.0
232,232,2009-08-23,1.0,0.0,0.0,1072900.0,2.0,0.0,0.0,0.000205596288045,0.0,0.0,0.0,5.96523235556e-07,0.0,0.0,0.0,600.0,0.0,0.0,1.0,12.0,12.0,21597.0,12.0,0.0
233,233,2009-08-24,1.0,0.0,0.0,1073300.0,2.0,0.0,0.0,0.000205159187317,0.0,0.0,0.0,3.97682157037e-07,0.0,0.0,0.0,400.0,0.0,0.0,1.0,8.0,8.0,21605.0,8.0,0.0
235,235,2009-08-26,1.0,0.0,0.0,1078150.0,2.0,0.0,0.0,0.000205880119687,0.0,0.0,0.0,2.08783132444e-06,0.0,0.0,0.0,2100.0,0.0,0.0,1.0,42.0,42.0,21702.0,42.0,0.0
237,237,2009-08-28,1.0,0.0,0.0,1082850.0,2.0,0.0,0.0,0.000205710530281,0.0,0.0,0.0,3.1814572563e-06,0.0,0.0,0.0,3200.0,0.0,0.0,1.0,64.0,64.0,21799.0,64.0,0.0
238,238,2009-08-29,1.0,0.0,0.0,1087000.0,2.0,0.0,0.0,0.000205763851304,0.0,0.0,0.0,4.12595237926e-06,0.0,0.0,0.0,4150.0,0.0,0.0,1.0,83.0,83.0,21882.0,83.0,0.0
239,239,2009-08-30,1.0,0.0,0.0,1091500.0,2.0,0.0,0.0,0.000207477145725,0.0,0.0,0.0,4.47392426667e-06,0.0,9000.0,0.0,4550.0,0.0,50.0,1.0,91.0,91.0,21973.0,91.0,0.0
240,240,2009-08-31,1.0,0.0,0.0,1096200.0,2.0,0.0,0.0,0.000213217228017,0.0,0.0,0.0,4.67276534519e-06,0.0,1566.66666667,0.0,5000.0,0.0,300.0,1.0,95.0,95.0,22068.0,95.0,0.0
241,241,2009-09-01,1.0,0.0,0.0,1100150.0,2.0,0.0,0.0,0.000205836718595,0.0,0.0,0.0,3.92711130074e-06,0.0,0.0,0.0,3950.0,0.0,0.0,1.0,79.0,79.0,22147.0,79.0,0.0
244,244,2009-09-04,1.0,0.0,0.0,1109700.0,2.0,0.0,0.0,0.000205690898593,0.0,0.0,0.0,3.13174698667e-06,0.0,0.0,0.0,3150.0,0.0,0.0,1.0,63.0,63.0,22339.0,63.0,0.0
249,249,2009-09-09,1.0,0.0,0.0,1126950.0,2.0,0.0,0.0,0.000205796340416,0.0,0.0,0.0,2.88319563852e-06,0.0,0.0,0.0,2900.0,0.0,0.0,1.0,58.0,58.0,22685.0,58.0,0.0
250,250,2009-09-10,1.0,0.0,0.0,1130000.0,2.0,0.0,0.0,0.000205899848313,0.0,0.0,0.0,3.03232644741e-06,0.0,0.0,0.0,3050.0,0.0,0.0,1.0,61.0,61.0,22746.0,61.0,0.0
251,251,2009-09-11,1.0,0.0,0.0,1133400.0,2.0,0.0,0.0,0.000205797307632,0.0,0.0,0.0,3.38029833481e-06,0.0,0.0,0.0,3400.0,0.0,0.0,1.0,68.0,68.0,22814.0,68.0,0.0
253,253,2009-09-13,1.0,0.0,0.0,1140450.0,2.0,0.0,0.0,0.000205843789237,0.0,0.0,0.0,3.47971887407e-06,0.0,0.0,0.0,3500.0,0.0,0.0,1.0,70.0,70.0,22955.0,70.0,0.0
255,255,2009-09-15,1.0,0.0,0.0,1147300.0,2.0,0.0,0.0,0.000205857413156,0.0,0.0,0.0,2.78377509926e-06,0.0,0.0,0.0,2800.0,0.0,0.0,1.0,56.0,56.0,23092.0,56.0,0.0
258,258,2009-09-18,1.0,0.0,0.0,1158400.0,2.0,0.0,0.0,0.000205781724718,0.0,0.0,0.0,4.02653184e-06,0.0,0.0,0.0,4050.0,0.0,0.0,1.0,81.0,81.0,23316.0,81.0,0.0
259,259,2009-09-19,1.0,0.0,0.0,1161950.0,2.0,0.0,0.0,0.000205966788278,0.0,0.0,0.0,3.5294291437e-06,0.0,0.0,0.0,3550.0,0.0,0.0,1.0,71.0,71.0,23387.0,71.0,0.0
260,260,2009-09-20,1.0,0.0,0.0,1165900.0,2.0,0.0,0.0,0.00020596950869,0.0,0.0,0.0,3.92711130074e-06,0.0,0.0,0.0,3950.0,0.0,0.0,1.0,79.0,79.0,23466.0,79.0,0.0
261,261,2009-09-21,1.0,0.0,0.0,1169600.0,2.0,0.0,0.0,0.000205954989871,0.0,0.0,0.0,3.67855995259e-06,0.0,0.0,0.0,3700.0,0.0,0.0,1.0,74.0,74.0,23540.0,74.0,0.0
262,262,2009-09-22,1.0,0.0,0.0,1171300.0,2.0,0.0,0.0,0.000232472139246,0.0,0.0,0.0,1.69014916741e-06,0.0,425.0,0.0,2100.0,0.0,400.0,1.0,35.0,35.0,23575.0,35.0,0.0
263,263,2009-09-23,1.0,0.0,0.0,1172650.0,2.0,0.0,0.0,0.000368330213759,0.0,0.0,0.0,1.34217728e-06,0.0,67.5,0.0,3350.0,0.0,2000.0,1.0,28.0,28.0,23603.0,28.0,0.0
265,265,2009-09-25,1.0,0.0,0.0,1181750.0,2.0,0.0,0.0,0.000234804153442,0.0,0.0,0.0,4.97102696296e-06,0.0,384.615384615,0.0,6300.0,0.0,1300.0,1.0,102.0,102.0,23787.0,102.0,0.0
267,267,2009-09-27,1.0,0.0,0.0,1190900.0,2.0,0.0,0.0,0.000225827935037,0.0,0.0,0.0,4.42421399704e-06,0.0,556.25,0.0,5250.0,0.0,800.0,1.0,90.0,90.0,23971.0,90.0,0.0
268,268,2009-09-28,1.0,0.0,0.0,1195300.0,2.0,0.0,0.0,0.000205939466303,0.0,0.0,0.0,4.37450372741e-06,0.0,0.0,0.0,4400.0,0.0,0.0,1.0,88.0,88.0,24059.0,88.0,0.0
269,269,2009-09-29,1.0,0.0,0.0,1199450.0,2.0,0.0,0.0,0.00026322560138,0.0,0.0,0.0,4.12595237926e-06,0.0,193.023255814,0.0,6300.0,0.0,2150.0,1.0,85.0,85.0,24144.0,85.0,0.0
270,270,2009-09-30,1.0,0.0,0.0,1203800.0,2.0,0.0,0.0,0.000205818263964,0.0,0.0,0.0,4.32479345778e-06,0.0,0.0,0.0,4350.0,0.0,0.0,1.0,87.0,87.0,24231.0,87.0,0.0
271,271,2009-10-01,1.0,0.0,0.0,1208050.0,2.0,0.0,0.0,0.00020585901597,0.0,0.0,0.0,4.22537291852e-06,0.0,0.0,0.0,4250.0,0.0,0.0,1.0,85.0,85.0,24316.0,85.0,0.0
272,272,2009-10-02,1.0,0.0,0.0,1211800.0,2.0,0.0,0.0,0.000220934549967,0.0,0.0,0.0,3.72827022222e-06,0.0,750.0,0.0,4250.0,0.0,500.0,1.0,76.0,76.0,24392.0,76.0,0.0
273,273,2009-10-03,1.0,0.0,0.0,1214700.0,2.0,0.0,0.0,0.000205467487204,0.0,0.0,0.0,2.88319563852e-06,0.0,0.0,0.0,2900.0,0.0,0.0,1.0,58.0,58.0,24450.0,58.0,0.0
274,274,2009-10-04,1.0,0.0,0.0,1217750.0,2.0,0.0,0.0,0.000205602802214,0.0,0.0,0.0,3.03232644741e-06,0.0,0.0,0.0,3050.0,0.0,0.0,1.0,61.0,61.0,24511.0,61.0,0.0
275,275,2009-10-05,1.0,0.0,0.0,1220650.0,2.0,0.0,0.0,0.000205747012434,0.0,0.0,0.0,2.88319563852e-06,0.0,0.0,0.0,2900.0,0.0,0.0,1.0,58.0,58.0,24569.0,58.0,0.0
276,276,2009-10-06,1.0,0.0,0.0,1222700.0,2.0,0.0,0.0,0.000249164860423,0.0,0.0,0.0,2.03812105481e-06,0.0,1025.0,0.0,2950.0,0.0,200.0,1.0,42.0,43.0,24612.0,43.0,0.0
279,279,2009-10-09,1.0,0.0,0.0,1232650.0,2.0,0.0,0.0,0.000205614627936,0.0,0.0,0.0,3.87740103111e-06,0.0,0.0,0.0,3900.0,0.0,0.0,1.0,78.0,78.0,24811.0,78.0,0.0
280,280,2009-10-10,1.0,0.0,0.0,1236500.0,2.0,0.0,0.0,0.000205783100871,0.0,0.0,0.0,3.82769076148e-06,0.0,0.0,0.0,3850.0,0.0,0.0,1.0,77.0,77.0,24888.0,77.0,0.0
282,282,2009-10-12,1.0,0.0,0.0,1243550.0,2.0,0.0,0.0,0.000338385182042,0.0,0.0,0.0,3.08203671704e-06,0.0,61.3861386139,0.0,8150.0,0.0,5050.0,1.0,63.0,63.0,25030.0,63.0,0.0
284,284,2009-10-14,1.0,0.0,0.0,1248900.0,2.0,0.0,0.0,0.000205755233765,0.0,0.0,0.0,2.78377509926e-06,0.0,0.0,0.0,2800.0,0.0,0.0,1.0,56.0,56.0,25137.0,56.0,0.0
285,285,2009-10-15,1.0,0.0,0.0,1253150.0,2.0,0.0,0.0,0.000205365349265,0.0,0.0,0.0,4.22537291852e-06,0.0,0.0,0.0,4250.0,0.0,0.0,1.0,85.0,85.0,25222.0,85.0,0.0
286,286,2009-10-16,1.0,0.0,0.0,1256400.0,2.0,0.0,0.0,0.000343733567458,0.0,0.0,0.0,3.23116752593e-06,0.0,33.5051546392,0.0,12950.0,0.0,9700.0,1.0,66.0,66.0,25288.0,66.0,0.0
287,287,2009-10-17,1.0,0.0,0.0,1259150.0,2.0,0.0,0.0,0.000205837596547,0.0,0.0,0.0,2.73406482963e-06,0.0,0.0,0.0,2750.0,0.0,0.0,1.0,55.0,55.0,25343.0,55.0,0.0
288,288,2009-10-18,1.0,0.0,0.0,1262350.0,2.0,0.0,0.0,0.000218257308006,0.0,0.0,0.0,3.1814572563e-06,0.0,914.285714286,0.0,3550.0,0.0,350.0,1.0,65.0,65.0,25408.0,65.0,0.0
290,290,2009-10-20,1.0,0.0,0.0,1272850.0,2.0,0.0,0.0,0.000205546885997,0.0,0.0,0.0,5.51783992889e-06,0.0,0.0,0.0,5550.0,0.0,0.0,1.0,111.0,111.0,25618.0,111.0,0.0
291,291,2009-10-21,1.0,0.12,0.0,1277000.0,2.0,0.0,0.0,0.000339186335184,0.0,0.0,0.0,4.12595237926e-06,0.0,83.0,0.0,9199.88,0.0,5000.0,1.0,85.0,84.0,25702.0,84.0,0.0
292,292,2009-10-22,1.0,0.0,0.0,1281300.0,2.0,0.0,0.0,0.000281223030977,0.0,0.0,0.0,4.27508318815e-06,0.0,33.4636600217,0.0,17149.76,0.0,12850.0,1.0,88.0,88.0,25790.0,88.0,0.0
293,293,2009-10-23,1.0,0.0,0.0,1285650.0,2.0,0.0,0.0,0.000205489410751,0.0,0.0,0.0,4.32479345778e-06,0.0,0.0,0.0,4350.0,0.0,0.0,1.0,87.0,87.0,25877.0,87.0,0.0
297,297,2009-10-27,1.0,0.0,0.0,1299600.0,2.0,0.0,0.0,0.000233592409076,0.0,0.0,0.0,3.28087779556e-06,0.0,25.3846153846,0.0,16300.0,0.0,13000.0,1.0,67.0,67.0,26158.0,67.0,0.0
298,298,2009-10-28,1.0,0.0,0.0,1302800.0,2.0,0.0,0.0,0.000205650925636,0.0,0.0,0.0,3.1814572563e-06,0.0,0.0,0.0,3200.0,0.0,0.0,1.0,64.0,64.0,26222.0,64.0,0.0
299,299,2009-10-29,1.0,0.0,0.0,1305300.0,2.0,0.0,0.0,0.000228366851807,0.0,0.0,0.0,2.48551348148e-06,0.0,500.0,0.0,3000.0,0.0,500.0,1.0,51.0,51.0,26273.0,51.0,0.0
300,300,2009-10-30,1.0,0.0,0.0,1308350.0,2.0,0.0,0.0,0.000261525638768,0.0,0.0,0.0,3.03232644741e-06,0.0,196.774193548,0.0,4600.0,0.0,1550.0,1.0,62.0,62.0,26335.0,62.0,0.0
301,301,2009-10-31,1.0,0.0,0.0,1310600.0,2.0,0.0,0.0,0.000205315483941,0.0,0.0,0.0,2.23696213333e-06,0.0,0.0,0.0,2250.0,0.0,0.0,1.0,45.0,45.0,26380.0,45.0,0.0
302,302,2009-11-01,1.0,0.0,0.0,1312100.0,2.0,0.0,0.0,0.000205357869466,0.0,0.0,0.0,1.49130808889e-06,0.0,0.0,0.0,1500.0,0.0,0.0,1.0,30.0,30.0,26410.0,30.0,0.0
303,303,2009-11-02,1.0,0.0,0.0,1313750.0,2.0,0.0,0.0,0.000205300071023,0.0,0.0,0.0,1.64043889778e-06,0.0,0.0,0.0,1650.0,0.0,0.0,1.0,33.0,33.0,26443.0,33.0,0.0
304,304,2009-11-03,1.0,0.0,0.0,1316600.0,2.0,0.0,0.0,0.000205659029777,0.0,0.0,0.0,2.83348536889e-06,0.0,0.0,0.0,2850.0,0.0,0.0,1.0,57.0,57.0,26500.0,57.0,0.0
305,305,2009-11-04,1.0,0.0,0.0,1319700.0,2.0,0.0,0.0,0.000205378378591,0.0,0.0,0.0,3.08203671704e-06,0.0,0.0,0.0,3100.0,0.0,0.0,1.0,62.0,62.0,26562.0,62.0,0.0
306,306,2009-11-05,1.0,0.0,0.0,1322900.0,2.0,0.0,0.0,0.000279352068901,0.0,0.0,0.0,3.1814572563e-06,0.0,20.6451612903,0.0,18700.0,0.0,15500.0,1.0,65.0,65.0,26627.0,65.0,0.0
309,309,2009-11-08,1.0,0.0,0.0,1332650.0,2.0,0.0,0.0,0.00020558493478,0.0,0.0,0.0,3.47971887407e-06,0.0,0.0,0.0,3500.0,0.0,0.0,1.0,70.0,70.0,26822.0,70.0,0.0
310,310,2009-11-09,1.0,0.0,0.0,1335900.0,2.0,0.0,0.0,0.000205670870267,0.0,0.0,0.0,3.23116752593e-06,0.0,0.0,0.0,3250.0,0.0,0.0,1.0,65.0,65.0,26887.0,65.0,0.0
311,311,2009-11-10,1.0,0.0,0.0,1339450.0,2.0,0.0,0.0,0.000205442939006,0.0,0.0,0.0,3.5294291437e-06,0.0,0.0,0.0,3550.0,0.0,0.0,1.0,71.0,71.0,26958.0,71.0,0.0
312,312,2009-11-11,1.0,0.0,0.0,1342900.0,2.0,0.0,0.0,0.000308105911034,0.0,0.0,0.0,3.43000860444e-06,0.0,19.1666666667,0.0,93450.0,0.0,18000.0,1.0,71.0,78.0,27036.0,78.0,0.0
313,313,2009-11-12,1.0,0.0,0.0,1346400.0,2.0,0.0,0.0,0.000205380575997,0.0,0.0,0.0,3.47971887407e-06,0.0,0.0,0.0,3500.0,0.0,0.0,1.0,70.0,70.0,27106.0,70.0,0.0
314,314,2009-11-13,1.0,0.0,0.0,1349900.0,2.0,0.0,0.0,0.000230530330113,0.0,0.0,0.0,3.47971887407e-06,0.0,673.076923077,0.0,4100.0,0.0,520.0,1.0,73.0,73.0,27179.0,73.0,0.0
315,315,2009-11-14,1.0,0.0,0.0,1354050.0,2.0,0.0,0.0,0.000205648950784,0.0,0.0,0.0,4.12595237926e-06,0.0,0.0,0.0,4150.0,0.0,0.0,1.0,83.0,83.0,27262.0,83.0,0.0
316,316,2009-11-15,1.0,0.0,0.0,1358850.0,2.0,0.0,0.0,0.000205596288045,0.0,0.0,0.0,4.77218588444e-06,0.0,0.0,0.0,4800.0,0.0,0.0,1.0,96.0,96.0,27358.0,96.0,0.0
317,317,2009-11-16,1.0,0.0,0.0,1363850.0,2.0,0.0,0.0,0.000205698013306,0.0,0.0,0.0,4.97102696296e-06,0.0,0.0,0.0,5000.0,0.0,0.0,1.0,100.0,100.0,27458.0,100.0,0.0
318,318,2009-11-17,1.0,0.0,0.0,1368400.0,2.0,0.0,0.0,0.000205689734155,0.0,0.0,0.0,4.5236345363e-06,0.0,0.0,0.0,4550.0,0.0,0.0,1.0,91.0,91.0,27549.0,91.0,0.0
319,319,2009-11-18,1.0,0.0,0.0,1372350.0,2.0,0.0,0.0,0.000205559066579,0.0,0.0,0.0,3.92711130074e-06,0.0,0.0,0.0,3950.0,0.0,0.0,1.0,79.0,79.0,27628.0,79.0,0.0
320,320,2009-11-19,1.0,0.0,0.0,1376000.0,2.0,0.0,0.0,0.000205366578821,0.0,0.0,0.0,3.62884968296e-06,0.0,0.0,0.0,3650.0,0.0,0.0,1.0,73.0,73.0,27701.0,73.0,0.0
321,321,2009-11-20,1.0,0.0,0.0,1380100.0,2.0,0.0,0.0,0.000335646838677,0.0,0.0,0.0,4.07624210963e-06,0.0,9.24464487035,0.0,48450.0,0.0,44350.0,1.0,84.0,84.0,27785.0,84.0,0.0
322,322,2009-11-21,1.0,0.0,0.0,1383950.0,2.0,0.0,0.0,0.000205721173968,0.0,0.0,0.0,3.82769076148e-06,0.0,0.0,0.0,3850.0,0.0,0.0,1.0,77.0,77.0,27862.0,77.0,0.0
324,324,2009-11-23,1.0,0.0,0.0,1393750.0,2.0,0.0,0.0,0.000205874443054,0.0,0.0,0.0,4.77218588444e-06,0.0,0.0,0.0,4800.0,0.0,0.0,1.0,96.0,96.0,28058.0,96.0,0.0
325,325,2009-11-24,1.0,0.0,0.0,1398850.0,2.0,0.0,0.0,0.000205619662416,0.0,0.0,0.0,5.07044750222e-06,0.0,0.0,0.0,5100.0,0.0,0.0,1.0,102.0,102.0,28160.0,102.0,0.0
326,326,2009-11-25,1.0,0.0,0.0,1403100.0,2.0,0.0,0.0,0.000205657061409,0.0,0.0,0.0,4.22537291852e-06,0.0,0.0,0.0,4250.0,0.0,0.0,1.0,85.0,85.0,28245.0,85.0,0.0
328,328,2009-11-27,1.0,0.0,0.0,1410750.0,2.0,0.0,0.0,0.000205523173014,0.0,0.0,0.0,3.72827022222e-06,0.0,0.0,0.0,3750.0,0.0,0.0,1.0,75.0,75.0,28398.0,75.0,0.0
329,329,2009-11-28,1.0,0.0,0.0,1414650.0,2.0,0.0,0.0,0.000205529041779,0.0,0.0,0.0,3.87740103111e-06,0.0,0.0,0.0,3900.0,0.0,0.0,1.0,78.0,78.0,28476.0,78.0,0.0
330,330,2009-11-29,1.0,0.0,0.0,1417550.0,2.0,0.0,0.0,0.000205648356471,0.0,0.0,0.0,2.88319563852e-06,0.0,0.0,0.0,2900.0,0.0,0.0,1.0,58.0,58.0,28534.0,58.0,0.0
331,331,2009-11-30,1.0,0.0,0.0,1421250.0,2.0,0.0,0.0,0.000205748790019,0.0,0.0,0.0,3.67855995259e-06,0.0,0.0,0.0,3700.0,0.0,0.0,1.0,74.0,74.0,28608.0,74.0,0.0
332,332,2009-12-01,1.0,0.0,0.0,1424550.0,2.0,0.0,0.0,0.000205820257013,0.0,0.0,0.0,3.28087779556e-06,0.0,0.0,0.0,3300.0,0.0,0.0,1.0,66.0,66.0,28674.0,66.0,0.0
333,333,2009-12-02,1.0,0.22,0.0,1429450.0,2.0,0.0,0.0,0.000396027856944,0.0,0.0,0.0,4.8716064237e-06,0.0,48.9990200196,0.0,14950.0,0.0,10000.0,1.0,100.0,99.0,28773.0,99.0,0.0
334,334,2009-12-03,1.0,0.0,0.0,1433700.0,2.0,0.0,0.0,0.000205780478085,0.0,0.0,0.0,4.22537291852e-06,0.0,0.0,0.0,4250.0,0.0,0.0,1.0,85.0,85.0,28858.0,85.0,0.0
335,335,2009-12-04,1.0,0.0,0.0,1436150.0,2.0,0.0,0.0,0.000205604397521,0.0,0.0,0.0,2.43580321185e-06,0.0,0.0,0.0,2450.0,0.0,0.0,1.0,49.0,49.0,28907.0,49.0,0.0
338,338,2009-12-07,1.0,0.0,0.0,1448700.0,2.0,0.0,0.0,0.0002056182699,0.0,0.0,0.0,4.67276534519e-06,0.0,0.0,0.0,4700.0,0.0,0.0,1.0,94.0,94.0,29161.0,94.0,0.0
340,340,2009-12-09,1.0,0.0,0.0,1459350.0,2.0,0.0,0.0,0.000244313098015,0.0,0.0,0.0,4.67276534519e-06,0.0,223.384030418,0.0,6985.0,0.0,2104.0,1.0,104.0,104.0,29386.0,104.0,0.0
341,341,2009-12-10,1.0,0.0,0.0,1464500.0,2.0,0.0,0.0,0.000212687890506,0.0,0.0,0.0,5.12015777185e-06,0.0,24523.8095238,0.0,5220.0,0.0,21.0,1.0,108.0,106.0,29492.0,106.0,0.0
342,342,2009-12-11,1.0,0.0,0.0,1470750.0,2.0,0.0,0.0,0.000205406188965,0.0,0.0,0.0,6.2137837037e-06,0.0,0.0,0.0,6250.0,0.0,0.0,1.0,125.0,125.0,29617.0,125.0,0.0
343,343,2009-12-12,1.0,0.0,0.0,1475800.0,2.0,0.0,0.0,0.000279237728308,0.0,0.0,0.0,5.02073723259e-06,0.0,97.1153846154,0.0,10250.0,0.0,5200.0,1.0,102.0,103.0,29720.0,103.0,0.0
344,344,2009-12-13,1.0,0.0,0.0,1481000.0,2.0,0.0,0.0,0.000205663534311,0.0,0.0,0.0,5.16986804148e-06,0.0,0.0,0.0,5200.0,0.0,0.0,1.0,104.0,104.0,29824.0,104.0,0.0
346,346,2009-12-15,1.0,0.0,0.0,1492200.0,2.0,0.0,0.0,0.000213639489536,0.0,0.0,0.0,5.76639127704e-06,0.0,106.422018349,0.0,11250.0,0.0,5450.0,1.0,117.0,117.0,30054.0,117.0,0.0
347,347,2009-12-16,1.0,0.0,0.0,1498150.0,2.0,0.0,0.0,0.00022376084528,0.0,0.0,0.0,5.91552208593e-06,0.0,699.177438308,0.0,6809.0,0.0,851.0,1.0,122.0,121.0,30175.0,121.0,0.0
349,349,2009-12-18,1.0,0.0,0.0,1516200.0,2.0,0.0,0.0,0.000206532478333,0.0,0.0,0.0,9.94205392593e-06,0.0,2000000.0,0.0,10049.5,0.0,1.0,1.0,202.0,201.0,30539.0,201.0,0.0
