Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
2015/11/29,72722780643,28.0049699,5270688720,14894000,5001270,56804,228846.7178,0.612602863,50322,8.3,1301570.64,527800.079,7.584822088,1.178125459,21634897.78,2064689.215,110478101,312191,1182,349162,167772,94708528,171602,353.88
2015/11/30,72722780643,21.63065329,5422546742,14897925,5011010,77493,139903.3524,0.455331987,50393,7.716666667,1436265.08,567565.8383,10.9841469,1.781648229,23486321.7,1270903.67,80614403,221480,1102,269023,128467,94839286,130758,363.98
2015/12/1,72722780643,32.24050832,5551320988,14901675,5022931,88273,258308.4368,0.663142447,50492,11.21666667,1408908.46,542260.3551,8.182622326,0.942246085,51791731.6,2271903.227,149526592,401381,1191,384237,169951,95011469,172183,372.53
2015/12/2,72722780643,32.66538323,5356194597,14906475,5034030,83303,284799.3041,0.536199417,50594,6.766666667,1736234.24,694093.2545,9.415382747,1.056374992,44265192.67,2663137.258,164357757,457413,1045,365897,182458,95195873,184404,359.32
2015/12/3,72722780643,31.42432556,5382265947,14910150,5047389,81800,271304.3195,0.667464878,50692,8.366666667,1337791.88,531415.148,7.546336411,0.746842219,34787805.36,2701487.049,179126440,496223,1230,339855,175833,95373150,177277,360.98
2015/12/4,72722780643,31.18138861,5406085238,14913750,5060672,74964,234464.748,0.664412569,50787,8.8,1316201.19,520569.9409,7.727949588,0.908863274,32249807.7,2151712.507,144818393,399510,1208,317811,168169,95543467,170317,362.49
2015/12/5,72722780643,32.71329254,5636186752,14921600,5073123,95443,148374.3553,0.623240821,50973,8.933333333,1598511.04,607331.5977,7.984052184,0.82259079,40058592.29,4814997.075,194326396,514472,1078,426997,198627,95904624,200213,377.72
2015/12/6,72722780643,30.07728753,5821698036,14925900,5085312,83148,302506.9707,0.572171407,51071,7.3,1688873.2,621791.8738,9.394267342,0.826305803,58053909.74,5637565.634,204388399,524019,1206,374142,176751,96084401,179777,390.04
2015/12/7,72722780643,30.07728753,5821698036,14925900,5098858,88613,293429.6448,0.572171407,51071,8.033333333,1688873.2,621791.8738,9.394267342,0.826305803,58053909.74,5637565.634,204388399,524019,1206,374142,176751,96084401,179777,390.04
2015/12/8,79102380900,32.2348716,5905880837,14929675,5117468,93044,279178.2267,0.649581788,51169,8.033333333,1505973.06,593762.3031,8.105868302,0.880185884,40437811.3,3098092.997,171097161,432522,1266,340611,184241,96270189,185788,395.58
2015/12/9,79102380900,32.11371119,5898642414,14933650,5132084,106004,345802.0468,0.667387415,51275,7.783333333,1582724.93,625219.9086,8.2391965,0.935250255,22999694.48,2992135.185,169230099,428441,1249,374956,189911,96462286,192097,394.99
2015/12/10,79102380900,37.33796324,6184512431,14938075,5151568,99722,433754.8794,0.643142887,51388,6.416666667,1847312.62,695999.5209,8.302416687,0.883676232,67053317.64,3869382.898,209048581,504936,1258,414210,220194,96684789,222503,414.01
2015/12/11,79102380900,35.30416521,6210898129,14942975,5163651,94527,429981.9069,0.580618643,51501,6.8,2051183.4,770711.3338,9.700468191,1.090240559,31321399.1,3370213.782,188140441,452652,1179,403387,210092,96896241,211452,415.64
2015/12/12,79102380900,39.63005169,6640958132,14947350,5177930,105552,296599.0456,0.600046309,51606,7.933333333,1961096.06,688135.1195,9.28558064,1.010696855,76154164.29,3624518.393,194034052,436728,1324,387377,209083,97107439,211198,444.29
2015/12/13,79102380900,41.97835617,6370246742,14951525,5194282,79214,399436.4348,0.687888425,51720,8.45,1796268.96,656677.514,8.494764679,0.990955805,107032617.8,3535444.344,181266304,425448,1381,457574,208621,97318895,211456,426.06
2015/12/14,79102380900,33.00810311,6562214148,14955250,5208921,107945,253913.5699,0.650935067,51816,8.45,1648972.82,585897.9018,8.858253891,0.987807877,39287495.89,5135908.454,166932544,380438,1339,381029,183264,97505046,186151,438.79
2015/12/15,79102380900,39.48664553,6666020040,14959650,5221808,106684,317883.6262,0.670941057,51934,7.916666667,1978018.4,692067.3202,8.93014596,1.098890901,108826070.4,4813539.635,180001345,403953,1399,423138,215962,97726545,221499,445.6
2015/12/16,79102380900,39.39891977,6875876973,14964475,5234373,104408,345434.0474,0.589143513,52047,6.183333333,2234910.72,758914.7318,9.81489605,1.058298228,55276209.29,4352520.595,211179671,459606,1132,392348,221166,97954251,227706,459.48
2015/12/17,79102380900,39.1447328,6802214980,14968675,5247121,102821,324923.8068,0.67564856,52160,7.533333333,1926328.77,660609.7147,8.656451326,0.97995942,85536938.66,4432222.993,196572300,432569,1442,411804,216574,98176782,222531,454.43
2015/12/18,79102380900,37.22822923,6788449784,14972650,5260152,98843,342844.4241,0.676203925,52267,7.65,1819000.68,625219.9086,8.283245355,1.019021214,30852734.19,4256300.693,178504692,393711,1582,395053,213882,98396382,219600,453.39
2015/12/19,79102380900,37.92492881,6873533518,14976650,5276188,108680,292007.1958,0.634235263,52368,7.466666667,1852781.15,629152.1093,8.642227141,1.01965416,37926164.81,4026919.224,181706820,395919,1341,383932,210012,98610769,214387,458.95
2015/12/20,93448670796,35.93690521,6908418909,14980525,5289744,86386,281273.9021,0.672177303,52472,7.8,1803135.6,720030.5864,8.311525555,1.056148745,29418082.56,3973674.78,170727429,370213,1524,427602,212043,98827713,216944,461.16
2015/12/21,93448670796,32.57857501,6518066555,14984750,5300870,100448,220707.3531,0.558967089,52566,6.416666667,1851709.86,785065.6071,9.672483219,1.345720011,54181213.77,3854017.05,137599935,316336,1374,363933,187359,99019154,191441,434.98
2015/12/22,93448670796,40.54469579,6575498820,14988600,5317902,95106,304933.096,0.738472396,52679,7.683333333,1706543,715385.2278,7.683254394,0.889637606,52315624.45,5241787.465,191824512,437257,918,451443,216719,99241266,222112,438.7
2015/12/23,93448670796,38.26775215,6536266658,14992125,5330509,87602,266250.2543,0.780452348,52789,8.45,1553396.74,654995.5657,6.961846188,0.758303953,30613418.73,4814662.102,204851463,469864,802,391920,212631,99464396,223130,435.98
2015/12/24,93448670796,39.9396651,6619344750,14996250,5343955,98532,288825.88,0.681074982,52901,7.866666667,1837989.6,766484.1726,8.305833548,1.087457532,28293611.22,4523984.277,169017138,382912,1036,409651,208259,99685685,221289,441.4
2015/12/25,93448670796,40.27402729,6809238651,14999975,5356882,74636,318878.6292,0.72916743,53009,9.116666667,1709121.75,692158.4347,7.522907139,0.907151543,35843916.06,4734609.237,188405318,415035,1230,410857,208294,99912874,227189,453.95
2015/12/26,93448670796,30.46228338,6826212809,15003325,5368911,71880,246504.3685,0.652635067,53096,8.533333333,1537832.4,622478.0553,8.352156156,1.174640806,19787454.91,4018262.267,130919375,287748,1051,329540,167557,100096998,184124,454.98
2015/12/27,93448670796,28.83614603,6273183470,15007975,5380917,73993,204749.2482,0.477272801,53184,6.066666667,1955357.22,864036.7037,11.44126071,1.493186758,91276222.44,2670582.944,130951953,313290,1139,347238,155481,100267902,170904,417.99
2015/12/28,93448670796,26.99051992,6282277211,15012850,5393406,79508,327408.1505,0.457474836,53273,6.016666667,2050872.46,905844.9313,13.1000962,2.663167253,31955095.32,1517703.744,77008774,184029,915,341200,147338,100424456,156554,418.46
2015/12/29,93448670796,30.14051256,6366854663,15016875,5404163,93445,463319.2538,0.585629143,53367,7.116666667,1719238.9,747902.7381,10.30490179,1.62552486,32740834.45,1979239.841,105765156,249458,1043,314685,158084,100591293,166837,423.98
2015/12/30,93448670796,32.07409932,6475863613,15020675,5416587,90103,660508.4861,0.657941046,53467,8.416666667,1652090.16,706094.5105,8.832817365,1.614751163,30691408.03,2089114.923,102312368,237312,946,343081,181479,100778333,187040,431.13
2015/12/31,93448670796,31.69411709,6430700000,15025000,5428667,75700,1359753.855,0.564868832,53564,7.083333333,1864368,803647.0416,10.2530192,1.865730672,30700004.84,2490059.568,99926963,233474,972,342062,177368,100960169,181836,428
2016/1/1,1.0388E+11,27.14353204,6452379124,15028600,5439181,57713,185595.4052,0.579926861,53647,7.433333333,1557216.18,743604.4442,9.487584261,2.058154488,28540927.02,1227621.269,75660801,176226,1147,310331,159215,101124301,164132,429.34
2016/1/2,1.0388E+11,19.7356877,6498773752,15031975,5445725,72474,118410.8287,0.469414296,53710,7.783333333,1467328.02,697129.1664,11.86937722,2.615087513,20406959.21,976452.8393,56110092,129785,1304,232199,118543,101247924,123623,432.33
2016/1/3,1.0388E+11,29.83594196,6524461476,15035400,5454997,59721,350625.6713,0.578475175,53789,10.03333333,1498828.76,707457.0059,10.48836114,3.26496109,15069490.92,1014427.408,45906482,105790,1235,334703,138136,101390828,142904,433.94
2016/1/4,1.0388E+11,23.84912157,6438700586,15039125,5464819,86738,164150.3338,0.525739651,53867,7.133333333,1604631.24,769424.0429,11.37520019,3.096218029,23322149.8,891683.7467,51825525,121051,1085,295177,136272,101531892,141064,428.13
2016/1/5,1.0388E+11,29.04309207,6513835500,15043500,5478743,91906,168521.977,0.545496834,53962,6.383333333,1906932,903685.9565,11.20564592,2.348119225,21949458.69,1016358.616,81211038,187554,1121,363742,165476,101702068,170176,433
2016/1/6,1.0388E+11,33.25645748,6499047643,15047575,5494195,89942,197498.2731,0.649576227,54067,6.733333333,1774245.2,841718.9194,9.487333433,1.964872521,20487753.08,1196076.642,90298235,209072,968,365051,183870,101889080,187012,431.9
2016/1/7,1.0388E+11,30.18982189,6483207481,15050975,5516648,82925,243901.5882,0.684647463,54160,9.45,1477472.5,702293.0862,8.324820541,1.594251549,19156844.98,1492712.392,92674992,215148,1057,338929,174238,102066558,177478,430.75
2016/1/8,1.0388E+11,34.09833151,6830411223,15054575,5528591,91334,217140.6666,0.677849431,54257,10,1648782.14,743604.4442,9.269434597,1.292931812,58478075.98,1536633.732,127522745,281067,1117,326219,175175,102244431,177873,453.71
2016/1/9,1.0388E+11,35.79529128,6731953008,15058950,5545336,83710,228931.4014,0.623070194,54366,7.216666667,1971446.4,903685.9565,10.37597907,1.627874312,41191540.31,1294742.515,121105566,270905,1252,366508,186956,102434432,190001,447.04
2016/1/10,1.0388E+11,29.65980991,6780575689,15062925,5555945,72256,166962.0986,0.60692917,54462,7.216666667,1802400.6,821063.2404,10.10461502,2.561245886,17656850.6,898916.0585,70372025,156330,1389,371151,175150,102612806,178374,450.15
2016/1/11,1.0388E+11,28.84040484,6723576172,15067175,5607033,84107,465213.5085,0.530182182,54552,6.683333333,1909014.72,877866.3577,11.59177543,2.231398576,20063783.12,1156445.687,85552386,191718,1504,363228,160954,102777493,164687,446.24
2016/1/12,1.0388E+11,33.93862178,6738584832,15071425,5626227,95209,702167.4358,0.640220341,54660,6.7,1914972.13,877866.3577,10.65228613,1.792540762,25254134.41,1754221.804,106830047,238935,1369,365605,173501,102957264,179771,447.11
2016/1/13,1.0388E+11,34.68518114,6733767995,15075825,5647934,98708,264826.062,0.588822898,54763,6.733333333,1980490.44,908849.8762,10.07083659,1.999418614,20987190.76,1240624.841,99053316,221764,1386,372889,192859,103153920,196656,446.66
2016/1/14,1.13354E+11,34.14797822,6477765251,15079650,5687111,97189,302572.3036,0.661572366,54864,7.45,1657710.63,862135.5394,8.650670205,1.543236169,45901744.12,1418323.062,107417819,250059,1222,341119,187904,103345548,191628,429.57
2016/1/15,1.13354E+11,32.4379618,6514326105,15082950,5698571,93481,271810.9556,0.736487371,54961,8.883333333,1439090.8,743803.2105,7.847160696,1.628655545,19112138.8,1200884.444,88360661,204586,1380,354601,178801,103528938,183390,431.9
2016/1/16,1.13354E+11,35.56461585,5907989111,15086025,5708925,97635,280225.9189,0.780627439,55057,10.5,1217938.2,693089.3552,6.579715297,0.954809184,116205455.8,1605659.354,127558283,325720,1342,344968,181095,103714043,185105,391.62
2016/1/17,1.13354E+11,35.06789583,5589150800,15089500,5718538,86602,317487.9033,0.759423547,55162,9.3,1300104,783247.3201,6.831829575,1.153545077,71683286.48,1627411.818,112705089,304279,1568,393797,187774,103904344,190301,370.4
2016/1/18,1.13354E+11,34.12662086,5817587214,15092975,5727557,83942,170637.778,0.745804993,55265,8.433333333,1352544.05,783247.3201,7.017781519,1.948280977,25665045.63,6688157.584,69422433,180107,1370,447783,188183,104097075,192731,385.45
2016/1/19,1.13354E+11,38.60077135,5816707008,15097350,5737505,108415,231306.0825,0.665721046,55381,5.95,1700240.64,986102.7412,7.947500818,2.29852086,25780217.13,9211159.676,73971077,191993,1122,395421,209219,104311009,213934,385.28
2016/1/20,1.13354E+11,40.1235823,5718173060,15101075,5748099,95520,288276.0875,0.75212604,55493,8.316666667,1425654.9,839596.0482,6.929569106,1.652174375,25270093.76,10636308.79,86289615,227882,1166,382142,199344,104516744,205735,378.66
2016/1/21,1.13354E+11,46.36233719,6167712359,15104725,5758594,103505,234009.107,0.863243055,55619,8.583333333,1509187.68,822691.4298,7.698640943,1.177138386,78165567.75,5061050.413,128208178,313982,1217,387569,190881,104712777,196033,408.33
2016/1/22,1.13354E+11,44.97159781,6164094600,15108075,5769550,114501,366206.9967,0.840713619,55731,9.166666667,1384752,755072.9561,6.58652968,1.023546019,37002467.86,3520396.332,135289667,331592,1440,406195,204315,104923017,210240,408
2016/1/23,1.13354E+11,50.43939975,5828775540,15112200,5780498,93680,244883.7073,0.722907612,55850,8.333333333,1610297.5,929754.0131,7.121869831,1.574585778,59059297.6,7043414.583,102268007,265149,1470,413921,221077,105149123,226106,385.7
2016/1/24,1.13354E+11,41.96522497,5872828238,15116675,5790790,79592,558205.8393,0.609391341,55959,6.483333333,1754466,1008642.232,8.732466291,1.606234851,24905687.73,33278578.02,109228485,281154,1563,435226,197648,105350036,200913,388.5
2016/1/25,1.13354E+11,37.10747183,6120153919,15120825,5800319,99396,156663.4041,0.596757952,56058,8.033333333,1694688.25,935388.8859,8.754821203,2.117654891,26166918.65,38433356.14,80026649,197719,1309,383842,190634,105543608,193572,404.75
2016/1/26,1.13354E+11,44.57485172,5854794314,15125150,5811068,120853,186115.5705,0.651674353,56170,6.9,1691196.21,974832.9956,8.030676426,0.941045343,27947836.81,45992222.56,179714636,464271,1186,404020,206515,105754200,210592,387.09
2016/1/27,1.20033E+11,47.44277836,5962740010,15129250,5821858,109328,283204.598,0.750327567,56293,8.516666667,1634415.64,978569.9154,6.920358378,1.31246279,23253230.33,7554131.782,124530436,315971,942,462802,229053,105990375,236175,394.12
2016/1/28,1.20033E+11,47.63990486,5969251295,15133100,5832080,112091,238275.7322,0.727886461,56405,7.666666667,1537171.65,918901.0182,6.790077302,1.141461547,17463880.69,9956892.413,134666967,341404,1260,414610,220900,106216760,226385,394.45
2016/1/29,1.20033E+11,50.08400338,5788917792,15136800,5842613,111213,243139.0843,0.815527412,56525,9.55,1434150,883099.6798,6.19626362,0.950421539,30483418.71,12897554.3,150896201,394562,1414,445935,225456,106448214,231454,382.44
2016/1/30,1.20033E+11,45.3790109,5712112523,15141050,5869723,100316,198055.9881,0.663735094,56637,7.05,1620331.7,1014371.254,7.278398811,1.101495867,54312432.2,6544542.321,147102840,389924,1149,424226,213749,106670836,222622,377.26
2016/1/31,1.20033E+11,43.85418346,5728624464,15145475,5879958,78536,360543.9632,0.64198009,56750,7.25,1689976.32,1056139.482,8.048119476,1.146852868,14343796.75,4276470.357,147357727,389588,1086,428332,200127,106880820,209984,378.24
2016/2/1,1.20033E+11,31.51669344,5709410157,15149950,5889715,106701,146092.0274,0.519653067,56843,6.816666667,1698131.16,1068073.261,10.07045907,2.22902999,17760429.8,1414303.014,76182517,202151,1199,384209,160035,107049445,168625,376.86
2016/2/2,1.20033E+11,51.0283515,5637418200,15154350,5900031,98940,209806.5565,0.715835199,56968,8.55,1655772,1050172.592,7.466369654,1.098272953,28865406.81,4997779.266,150761429,405273,1218,437884,209322,107271209,221764,372
2016/2/3,1.20033E+11,57.71349212,5661377906,15158450,5911166,99668,253685.1364,0.824635927,57103,8.666666667,1552556.36,978569.9154,6.692110966,1.073856494,19943929.1,3929600.015,144577638,387109,1165,451155,222371,107503207,231998,373.48
2016/2/4,1.20033E+11,48.81393346,5585672264,15162800,5922158,90119,206465.5024,0.700482402,57224,7.483333333,1620135.24,1038238.813,8.097153938,1.501644848,23767287.74,1976661.551,107890707,292879,1369,388710,195252,107703294,200087,368.38
2016/2/5,1.20033E+11,41.25773034,5840368671,15167425,5932993,93576,251822.9935,0.632844389,57341,6.883333333,1796689.96,1103874.6,8.935866312,1.483709276,41655064.81,2341430.416,121094475,314482,1365,399236,193967,107904359,201065,385.06
2016/2/6,1.20033E+11,41.04809873,5863797293,15171925,5943298,97132,286410.7597,0.635658183,57455,6.166666667,1755051.09,1074040.151,8.128623454,1.127098799,24231098.31,3499411.402,155714041,402893,1384,393084,205366,108120269,215910,386.49
2016/2/7,1.20033E+11,42.22773725,5661516168,15176700,5953042,76819,306270.9874,0.652686691,57579,6.516666667,1796933.68,1139675.938,7.720379116,1.486342809,30866009.85,3304540.948,120896315,324084,1184,441758,221523,108353021,232752,373.04
2016/2/8,1.44116E+11,38.64301185,5673840375,15181250,5963049,86341,193785.9929,0.665092165,57700,6.833333333,1714719.12,1303860.281,8.083188551,2.154190875,15640570.8,2957759.248,79599219,212980,1276,452004,201390,108565155,212134,373.74
2016/2/9,1.44116E+11,40.9030054,5706626345,15185275,5974030,89629,196306.8486,0.753973497,57821,7.733333333,1527627,1153414.864,6.926160347,1.637128065,24531012.2,2650183.043,93311393,248301,1245,396540,211844,108785714,220559,375.8
