,Date,DIFF,TRFEE,MKTCP,TOTBC,MWNUS,MWNTD,MWTRV,AVBLS,BLCHS,ATRCT,MIREV,HRATE,CPTRA,CPTRV,TRVOU,TOUTV,ETRVU,ETRAV,NTRBL,NADDU,NTREP,NTRAT,NTRAN,MKPRU
985,2011-09-15,1755425.32033,3.88694001,41394181.0,7274900.0,2.0,0.0,0.0,0.016134487616,393.0,0.0,42123.07,12.914874566300002,6.974018211919999,14.116066328399999,299913.856084,248417.39397600002,298405.0,52444.0,53.0,11956.0,6040.0,1514456.0,6040.0,5.69
986,2011-09-16,1755425.32033,7.98324496,38080676.0,7281200.0,2.0,0.0,0.0,0.0209012334309,395.0,0.0,32985.61,10.9950959145,5.459385964909999,7.102110680339999,442696.323381,535163.4919489999,464448.0,88805.0,54.0,12058.0,6042.0,1520498.0,6042.0,5.23
987,2011-09-17,1755425.32033,5.475615299999999,36597071.7,7287350.0,2.0,0.0,0.0,0.0192130019025,397.0,0.0,30910.41,10.7333079166,5.0008752629,9.00203819825,113053.95565899998,527059.174399,343371.0,68373.0,45.0,12148.0,6181.0,1526679.0,6181.0,5.022
988,2011-09-18,1755425.32033,4.96046949,36478500.0,7295700.0,2.0,0.0,0.0,0.013485925640200002,399.0,0.0,41770.0,14.57286522,7.232900432899999,14.8311029074,122374.975482,300685.94185,281638.0,56328.0,43.0,11736.0,5775.0,1532454.0,5775.0,5.0
989,2011-09-19,1755425.32033,6.00913231,40890080.0,7301800.0,2.0,0.0,0.0,0.021929248434599997,401.0,0.0,34193.6,10.6460452506,5.451785714290001,8.76132441318,365598.114604,341653.53029,390279.0,69693.0,50.0,12541.0,6272.0,1538726.0,6272.0,5.6
990,2011-09-20,1755425.32033,6.01759103,49662956.25,7308750.0,2.0,0.0,0.0,0.0261218119011,404.0,0.0,47266.02,12.129510572400001,6.370083557949999,8.49241970822,913547.31744,339001.207158,556567.0,81908.0,39.0,18459.0,7420.0,1546146.0,7420.0,6.795
991,2011-09-21,1755425.32033,5.34280467,45994001.236,7316150.0,2.0,0.0,0.0,0.0251949928902,407.0,0.0,46552.5692,12.914874566300002,5.76288304036,6.11410352819,380482.855595,414519.751688,761396.0,121113.0,43.0,13872.0,8078.0,1554224.0,8078.0,6.28664
992,2011-09-22,1755425.32033,4.47693446,42696952.7365,7323650.0,2.0,0.0,0.0,0.0185518709819,409.0,0.0,43748.395039999996,13.0893998982,6.42602747356,10.0395958344,289696.58265,314771.65472,435759.0,74744.0,44.0,14757.0,6808.0,1561032.0,6808.0,5.83001
993,2011-09-23,1755425.32033,3.83846876,41830862.1855,7330350.0,2.0,0.0,0.0,0.018423500345700002,411.0,0.0,38250.87059,11.6931972424,6.57231453436,11.913338247999999,372082.414975,241895.83476599999,321076.0,56265.0,43.0,17019.0,5820.0,1566852.0,5820.0,5.70653
994,2011-09-24,1755425.32033,7.17138576,41524873.0,7336550.0,2.0,0.0,0.0,0.0211437133051,413.0,0.0,35131.62,10.8205705825,5.6381993259500005,9.30081247175,141653.882749,337969.87981300004,377726.0,66736.0,42.0,17662.0,6231.0,1573083.0,6231.0,5.66
995,2011-09-25,1755425.32033,3.23532626,40390075.0,7343650.0,2.0,0.0,0.0,0.017233633659299998,415.0,0.0,39066.5,12.3912985703,6.88882031388,13.3263184268,48793.096413499996,238157.24662199998,293153.0,53301.0,46.0,17523.0,5671.0,1578754.0,5671.0,5.5
996,2011-09-26,1755425.32033,3.33132041,40134759.07,7350500.0,2.0,0.0,0.0,0.018357228188599996,417.0,0.0,37418.33942,11.9549852404,6.323870106469999,10.4550377385,322391.319462,346174.17796999996,357898.0,65547.0,41.0,17160.0,5917.0,1584671.0,5917.0,5.46014
997,2011-09-27,1755425.32033,4.17476213,37744273.314,7357300.0,2.0,0.0,0.0,0.0185160707025,419.0,0.0,34905.74472,11.8677225744,5.764780300580001,8.54939248954,166339.678882,370803.64678899996,408283.0,79585.0,39.0,16854.0,6055.0,1590726.0,6055.0,5.13018
998,2011-09-28,1755425.32033,4.57610176,36738746.55,7363950.0,2.0,0.0,0.0,0.016959928928499998,421.0,0.0,33196.806000000004,11.605934576400001,5.7285256255400006,10.2110976528,154405.365876,390599.56769299996,325105.0,65164.0,48.0,11610.0,5795.0,1596521.0,5795.0,4.989
999,2011-09-29,1689334.4046,3.56288467,35445455.85,7370650.0,2.0,0.0,0.0,0.0165802329334,423.0,0.0,32234.727000000003,11.2529540121,5.64630005255,13.3246265284,83638.13744489998,348551.531225,241918.0,50305.0,40.0,10806.0,5709.0,1602230.0,5709.0,4.809
1000,2011-09-30,1689334.4046,3.38489362,39465880.0,7376800.0,2.0,0.0,0.0,0.018230577794500002,425.0,0.0,32918.55,10.3292040559,5.71304234641,10.2110639553,220748.91986999998,282245.872715,322381.0,60258.0,45.0,11409.0,5762.0,1607992.0,5762.0,5.35
1001,2011-10-01,1689334.4046,3.5672862999999997,39133080.0,7383600.0,2.0,0.0,0.0,0.0169833197313,427.0,0.0,36055.9,11.4209085496,6.457002149,9.63288165234,163317.751128,310744.491578,374300.0,70623.0,45.0,10969.0,5584.0,1613576.0,5584.0,5.3
1002,2011-10-02,1689334.4046,3.26002348,38133174.0,7390150.0,2.0,0.0,0.0,0.015027031643700001,428.0,0.0,33813.48,11.0010222059,6.57210495627,12.114100138900001,76098.02243910001,434779.88148900005,279125.0,54094.0,43.0,10163.0,5145.0,1618721.0,5145.0,5.16
1003,2011-10-03,1689334.4046,9.34666058,37541401.209,7396650.0,2.0,0.0,0.0,0.0185876919673,430.0,0.0,33036.16914,10.9170449371,5.2664066858,12.3816662424,72999.5560622,389637.530959,266815.0,52570.0,43.0,11545.0,6273.0,1624994.0,6273.0,5.07546
1004,2011-10-04,1689334.4046,3.40150005,37237844.5,7403150.0,2.0,0.0,0.0,0.017509056971599997,432.0,0.0,32710.09,10.9170449371,6.15313957863,9.30805233079,87686.97388060001,371051.092433,351417.0,69864.0,45.0,10079.0,5316.0,1630310.0,5316.0,5.03
1005,2011-10-05,1689334.4046,3.52404524,37235250.0,7410000.0,2.0,0.0,0.0,0.018121642788,434.0,0.0,34436.325,11.5048858184,5.53816741718,8.62013027185,115499.199398,453881.760451,399487.0,79500.0,46.0,12453.0,6218.0,1636528.0,6218.0,5.025
1006,2011-10-06,1689334.4046,6.66264112,36564084.5,7416650.0,2.0,0.0,0.0,0.0191324563851,436.0,0.0,32814.08,11.1689767434,5.4653697535,4.9583470186500005,266863.627444,429374.46692800004,661795.0,134238.0,55.0,11909.0,6004.0,1642532.0,6004.0,4.93
1007,2011-10-07,1689334.4046,5.68168641,36001792.5,7423050.0,2.0,0.0,0.0,0.0177296176553,438.0,0.0,31064.25,10.7490903996,5.63881829733,7.29522062729,360869.56500500004,466382.16072700004,425816.0,87797.0,54.0,11289.0,5509.0,1648041.0,5509.0,4.85
1008,2011-10-08,1689334.4046,3.92876955,34131123.0,7429500.0,2.0,0.0,0.0,0.0174773164498,440.0,0.0,29645.082000000002,10.8330676684,5.2899860813699995,6.198840533359999,425654.802721,324504.731085,478236.0,104100.0,52.0,10939.0,5604.0,1653645.0,5604.0,4.593999999999999
1009,2011-10-09,1689334.4046,3.07908946,32635067.85,7435650.0,2.0,0.0,0.0,0.018624173916499998,442.0,0.0,27005.517000000003,10.3292040559,4.80268842255,8.26573123225,190586.15980999998,312208.711312,326717.0,74440.0,42.0,10976.0,5623.0,1659268.0,5623.0,4.388999999999999
1010,2011-10-10,1689334.4046,3.17994555,31696314.8235,7441550.0,2.0,0.0,0.0,0.0184744010537,444.0,0.0,25143.06111,9.90931771216,4.5466656618400005,10.5769779073,93576.43230539998,296865.679824,237715.0,55810.0,43.0,10553.0,5530.0,1664798.0,5530.0,4.25937
1011,2011-10-11,1689334.4046,4.8110874,30830033.4685,7446850.0,2.0,0.0,0.0,0.023154798543700002,446.0,0.0,21958.61304,8.9015904872,3.75617739309,6.73752917951,198806.08687,333200.945085,325915.0,78723.0,39.0,11523.0,5846.0,1670644.0,5846.0,4.14001
1012,2011-10-12,1689334.4046,4.52713498,31347371.136,7452800.0,2.0,0.0,0.0,0.0226945476372,448.0,0.0,25043.23848,9.993294980910001,3.85399176362,8.465316765399999,232757.947676,339241.22864499997,295833.0,70334.0,49.0,12312.0,6498.0,1677142.0,6498.0,4.206119999999999
1013,2011-10-13,1689334.4046,4.68456623,33185207.5,7457350.0,2.0,0.0,0.0,0.021570111368999997,449.0,0.0,20265.3,7.64193145599,4.27628191602,6.338968745580001,194858.359406,306799.87248200004,319694.0,71841.0,43.0,9294.0,4739.0,1681881.0,4739.0,4.45
1014,2011-10-14,1689334.4046,3.47204625,30711001.2,7464000.0,2.0,0.0,0.0,0.0182192881305,451.0,0.0,27374.10115,11.1689767434,4.82278032946,8.65051943171,58437.5630056,270082.897103,316445.0,76909.0,36.0,10647.0,5676.0,1687557.0,5676.0,4.11455
1015,2011-10-15,1468195.4272200002,3.47903207,30257752.5,7471050.0,2.0,0.0,0.0,0.0165160835212,453.0,0.0,28564.65,10.2907990684,4.69813322368,9.3665617496,215000.672377,402600.001817,304964.0,75300.0,45.0,11551.0,6080.0,1693637.0,6080.0,4.05
1016,2011-10-16,1468195.4272200002,2.8099505000000002,29167809.4815,7477200.0,2.0,0.0,0.0,0.0160635661304,454.0,0.0,23998.3368012,8.9770800384,4.91970824133,10.962212176900001,113985.41195499999,233069.900188,218919.0,56120.0,38.0,9706.0,4878.0,1698515.0,4878.0,3.9009000001999996
1017,2011-10-17,1468195.4272200002,4.46768129,28135216.686,7482850.0,2.0,0.0,0.0,0.0224191193032,456.0,0.0,21258.81384,8.24723613284,3.8009679670999996,4.80686207893,727239.475998,451457.18933900003,442260.0,117624.0,51.0,11136.0,5593.0,1704108.0,5593.0,3.75996
1018,2011-10-18,1468195.4272200002,3.1571327,21718680.0,7489200.0,2.0,0.0,0.0,0.018252973481400002,458.0,0.0,18423.7,9.26901760063,3.31242358864,6.14694659294,317874.15899,406424.715152,299721.0,103352.0,51.0,10981.0,5562.0,1709670.0,5562.0,2.9
1019,2011-10-19,1468195.4272200002,3.42772158,19863795.042,7495800.0,2.0,0.0,0.0,0.0151152105042,459.0,0.0,17497.88397,9.63393955341,3.63781371518,7.263725786060001,256867.55622199998,274846.11257399997,240894.0,90904.0,48.0,9684.0,4810.0,1714480.0,4810.0,2.6499900000000003
1020,2011-10-20,1468195.4272200002,5.74099126,18152299.0,7500950.0,2.0,0.0,0.0,0.0170411322881,460.0,0.0,12475.1,7.51739222728,2.64976635514,4.12883350063,194787.108447,321171.850586,302146.0,124854.0,40.0,8801.0,4708.0,1719188.0,4708.0,2.42
1021,2011-10-21,1468195.4272200002,2.79374852,20421502.157,7507850.0,2.0,0.0,0.0,0.014434517293700001,461.0,0.0,18773.57804,10.0718458967,3.50449468732,7.238953000439999,252380.49127600002,446049.831816,259341.0,95345.0,48.0,10518.0,5357.0,1724545.0,5357.0,2.72002
1022,2011-10-22,1468195.4272200002,2.66416828,24791415.0,7512550.0,2.0,0.0,0.0,0.0196935065249,462.0,0.0,15516.6,6.86053271228,3.2192116182599997,4.8953934740300005,335137.998744,615136.934867,316963.0,96049.0,41.0,9425.0,4820.0,1729365.0,4820.0,3.3
1023,2011-10-23,1468195.4272200002,3.00894325,25259808.0,7517800.0,2.0,0.0,0.0,0.0209809257871,464.0,0.0,17650.08,7.66336100839,3.2379526692400002,4.974501354030001,230988.73296700002,557222.73155,354811.0,105599.0,50.0,10417.0,5451.0,1734816.0,5451.0,3.36
1024,2011-10-24,1468195.4272200002,3.24402503,24076640.0,7523950.0,2.0,0.0,0.0,0.0183330008654,466.0,0.0,19689.6,8.9770800384,3.32650785606,6.4881894433500005,156832.336637,417449.301421,303468.0,94834.0,48.0,11390.0,5919.0,1740735.0,5919.0,3.2
1025,2011-10-25,1468195.4272200002,3.01637396,22892568.0,7530450.0,2.0,0.0,0.0,0.0165644645691,468.0,0.0,19769.12,9.4879707723,3.74273381295,5.84680328953,459931.28381800005,354032.32128000003,338118.0,111223.0,50.0,10830.0,5282.0,1746017.0,5282.0,3.04
1026,2011-10-26,1468195.4272200002,3.39589176,21673248.4,7535900.0,2.0,0.0,0.0,0.0193418362819,470.0,0.0,15682.828000000001,7.955298570619999,2.95512116073,4.4863142624800005,117365.37064200001,354289.43381,349570.0,121547.0,36.0,10204.0,5307.0,1751324.0,5307.0,2.8760000000000003
1027,2011-10-27,1468195.4272200002,2.51974203,23001278.335,7541650.0,2.0,0.0,0.0,0.0163367893385,471.0,0.0,17543.0248,8.39320491396,3.70184106352,7.39115523925,173899.35082999998,616114.909277,237352.0,77823.0,40.0,9527.0,4739.0,1756063.0,4739.0,3.0499
1028,2011-10-28,1468195.4272200002,3.15074039,24564671.25,7546750.0,2.0,0.0,0.0,0.0208611768835,473.0,0.0,16610.265,7.44440783673,3.24990510663,4.16786420775,223321.462988,464194.278272,398532.0,122437.0,38.0,9752.0,5111.0,1761174.0,5111.0,3.255
1029,2011-10-29,1468195.4272200002,3.40234917,28905466.859,7552700.0,2.0,0.0,0.0,0.0206972811402,475.0,0.0,22783.14301,8.685142476180001,3.910597839,3.1549719072299998,327611.709102,467306.395224,722135.0,188686.0,45.0,11058.0,5826.0,1767000.0,5826.0,3.8271699999999997
1030,2011-10-30,1468195.4272200002,3.40992865,27587022.463000003,7557550.0,2.0,0.0,0.0,0.0194365216285,476.0,0.0,17714.71178,7.0794858839499994,3.62412270458,6.0684101980900005,194443.066185,217988.15433800002,291917.0,79972.0,46.0,9259.0,4888.0,1771888.0,4888.0,3.65026
1031,2011-10-31,1468195.4272200002,2.56528203,25628187.2,7564400.0,2.0,0.0,0.0,0.014152443322,477.0,0.0,23214.576,9.99886150619,4.68413559322,8.08399090092,115362.062703,226517.56370100004,287167.0,84760.0,43.0,9725.0,4956.0,1776844.0,4956.0,3.388
1032,2011-11-01,1203461.9263799998,5.1065652,25365195.0,7571700.0,2.0,0.0,0.0,0.015093796873700003,479.0,0.0,24471.75,8.73436486,4.15832625319,5.77661616221,167162.955163,671779.713637,423635.0,126458.0,33.0,10403.0,5885.0,1782729.0,5885.0,3.35
1033,2011-11-02,1203461.9263799998,3.23511613,26072620.0,7579250.0,2.0,0.0,0.0,0.014441667013600001,481.0,0.0,25982.32,9.033486944249999,4.518664347830001,5.460776183459999,126384.51615899999,403170.84735,475799.0,138314.0,40.0,10673.0,5750.0,1788479.0,5750.0,3.44
1034,2011-11-03,1203461.9263799998,2.88038385,25024894.4,7585600.0,2.0,0.0,0.0,0.0166805222279,483.0,0.0,20955.248,7.59770093987,3.6469279498800002,5.54883714694,97206.22583230001,357650.877977,377651.0,114474.0,42.0,10207.0,5746.0,1794225.0,5746.0,3.299
1035,2011-11-04,1203461.9263799998,3.33893916,24439088.135,7592750.0,2.0,0.0,0.0,0.0178765717086,485.0,0.0,23023.64722,8.55489160946,3.4559662593800002,6.91993238342,149101.048911,346464.874466,332715.0,103368.0,39.0,11518.0,6662.0,1800887.0,6662.0,3.21874
1036,2011-11-05,1203461.9263799998,3.42899532,24396802.5,7600250.0,2.0,0.0,0.0,0.0180711809794,487.0,0.0,24084.63,8.9736625274,3.66306159696,6.71578419278,184400.332037,368120.7916,358627.0,111722.0,43.0,12548.0,6575.0,1807462.0,6575.0,3.21
1037,2011-11-06,1203461.9263799998,2.68651732,23203332.5,7607650.0,2.0,0.0,0.0,0.0129022984891,488.0,0.0,22576.1,8.8540136937,4.49633539136,9.216137936,68710.572652,242378.312554,244963.0,80316.0,44.0,9641.0,5021.0,1812483.0,5021.0,3.05
1038,2011-11-07,1203461.9263799998,3.44751402,23062650.38,7614200.0,2.0,0.0,0.0,0.0165620323356,490.0,0.0,19848.3817,7.836998607260001,3.7245978044699997,10.048517393400001,53845.959336800006,234510.824983,197525.0,65214.0,39.0,10269.0,5329.0,1817812.0,5329.0,3.0289
1039,2011-11-08,1203461.9263799998,3.72947765,24463249.5,7620950.0,2.0,0.0,0.0,0.017458209284999998,492.0,0.0,21677.13,8.07629627466,3.7712473904,5.76448582785,255153.176354,864461.9363610001,376046.0,117148.0,34.0,10896.0,5748.0,1823560.0,5748.0,3.21
1040,2011-11-09,1203461.9263799998,3.78935692,23757951.6,7629400.0,2.0,0.0,0.0,0.0165072728896,494.0,0.0,26322.642000000003,10.1103264475,3.9720298777699994,3.25266711532,195261.768901,1193440.33258,809263.0,259879.0,41.0,12174.0,6627.0,1830187.0,6627.0,3.114
1041,2011-11-10,1203461.9263799998,3.43121601,22909950.0,7636650.0,2.0,0.0,0.0,0.0177213668823,496.0,0.0,21759.0,8.67454044315,3.4190760528,5.803498650240001,88246.85010780001,389487.380272,374929.0,124976.0,37.0,11557.0,6364.0,1836551.0,6364.0,3.0
1042,2011-11-11,1203461.9263799998,2.04213243,22928250.0,7642750.0,2.0,0.0,0.0,0.018130474403299998,498.0,0.0,18306.0,7.298578855619999,3.3656922228400004,4.35650568395,121758.577104,333985.95273200003,420199.0,140066.0,44.0,10074.0,5439.0,1841990.0,5439.0,3.0
1043,2011-11-12,1203461.9263799998,2.58769763,23789945.0,7649500.0,2.0,0.0,0.0,0.016855077390299997,500.0,0.0,20998.72,8.07629627466,3.9279311634900003,8.59107986127,149387.097607,259102.75594699997,244425.0,78593.0,38.0,10156.0,5346.0,1847336.0,5346.0,3.11
1044,2011-11-13,1203461.9263799998,2.52287731,23728578.15,7656850.0,2.0,0.0,0.0,0.0130159935984,501.0,0.0,22783.847999999998,8.79418927685,4.477957547169999,9.35964671418,39810.3551853,275344.19986500003,243426.0,78550.0,36.0,9589.0,5088.0,1852424.0,5088.0,3.0989999999999998
1045,2011-11-14,1203461.9263799998,2.76633599,23220859.5,7663650.0,2.0,0.0,0.0,0.017372103298400002,503.0,0.0,20610.06,8.13612069151,3.66727046263,5.52855933392,1047522.7682299999,312461.389019,372793.0,123034.0,38.0,10726.0,5620.0,1858044.0,5620.0,3.03
1046,2011-11-15,1192497.75009,3.20336403,20638487.0,7672300.0,2.0,0.0,0.0,0.016039065542899997,505.0,0.0,23276.57,10.2553335513,3.6132520956199996,5.27377104253,333163.425185,385370.903002,441365.0,164076.0,37.0,11798.0,6442.0,1864486.0,6442.0,2.69
1047,2011-11-16,1192497.75009,3.57793717,19965270.0,7678950.0,2.0,0.0,0.0,0.017596818450700002,507.0,0.0,17297.8,7.8841581637300004,2.95436379163,0.473524218569,101963.934889,1877613.01145,3652992.0,1404997.0,37.0,10639.0,5855.0,1870341.0,5855.0,2.6
1048,2011-11-17,1192497.75009,2.95917489,19986502.722,7686200.0,2.0,0.0,0.0,0.016619478423,509.0,0.0,18857.448119999997,8.59551078,3.3698084560400003,0.281331767429,380780.16171,2858886.19691,6702922.0,2577739.0,39.0,10600.0,5596.0,1875937.0,5596.0,2.60031
1049,2011-11-18,1192497.75009,3.34454677,18385518.645,7692750.0,2.0,0.0,0.0,0.015180886246799998,510.0,0.0,15661.53894,7.76559939435,3.2506307472000002,0.227816280307,99253.8001565,5136996.58082,6874636.0,2876441.0,42.0,9438.0,4818.0,1880755.0,4818.0,2.38998
1050,2011-11-19,1192497.75009,3.05504471,17708160.0,7699200.0,2.0,0.0,0.0,0.015967272972899998,512.0,0.0,14841.9,7.64704062497,3.0234059889999996,0.269184951784,348626.47746900003,4105280.9054199997,5513644.0,2397237.0,44.0,8745.0,3927.0,1885664.0,4909.0,2.3
1051,2011-11-20,1192497.75009,4.0309302,19256294.4,7705600.0,2.0,0.0,0.0,0.017051517963399997,514.0,0.0,16003.596000000001,7.58776124028,3.33686321935,0.973286332806,256401.03662199999,1958849.41288,1644284.0,657977.0,41.0,8068.0,3404.0,1890460.0,4796.0,2.499
1052,2011-11-21,1192497.75009,2.50056261,17661281.5,7712350.0,2.0,0.0,0.0,0.014466031392399999,515.0,0.0,15462.08,8.002716933110001,3.0654401268799996,0.580948695242,110200.999205,1796249.4371,2661522.0,1162237.0,39.0,8487.0,3607.0,1895504.0,5044.0,2.29
1053,2011-11-22,1192497.75009,3.37516787,18139885.0,7719100.0,2.0,0.0,0.0,0.0164065184417,517.0,0.0,15869.55,8.002716933110001,2.9546732452099995,0.405060333427,112267.63245899999,3512090.6894900003,3917824.0,1667159.0,42.0,8795.0,3999.0,1900875.0,5371.0,2.35
1054,2011-11-23,1192497.75009,3.41667059,18387047.0,7725650.0,2.0,0.0,0.0,0.0165992547538,519.0,0.0,15596.14,7.76559939435,2.7751138789999996,0.571379919155,104758.997236,1556254.49198,2729557.0,1146873.0,47.0,8805.0,4161.0,1906495.0,5620.0,2.38
1055,2011-11-24,1192497.75009,3.49219286,19018875.0,7731250.0,2.0,0.0,0.0,0.0185917956488,521.0,0.0,13783.38,6.639291085240001,2.74569322709,3.28225704954,132862.116457,1481015.67153,419936.0,170706.0,46.0,8310.0,3737.0,1911515.0,5020.0,2.46
1056,2011-11-25,1192497.75009,3.78509764,19808640.0,7737750.0,2.0,0.0,0.0,0.0163959723253,523.0,0.0,16647.68,7.706320009660001,3.0978191291400003,3.66268865556,207195.986195,676349.73159,454521.0,177547.0,43.0,9336.0,3973.0,1916889.0,5374.0,2.56
1057,2011-11-26,1192497.75009,3.60336148,19602253.125,7744100.0,2.0,0.0,0.0,0.0168821079524,525.0,0.0,16081.03125,7.528481855589999,3.21363534173,3.60195846943,161761.78173299998,2154058.3638,446452.0,176376.0,36.0,8122.0,3724.0,1921893.0,5004.0,2.53125
1058,2011-11-27,1192497.75009,2.73332716,19347375.7,7749800.0,2.0,0.0,0.0,0.0165078932779,526.0,0.0,14235.043,6.75784985462,2.96934564038,0.511353766059,64291.6382679,1799564.62094,2783795.0,1115079.0,40.0,8141.0,3508.0,1926687.0,4794.0,2.4965
1059,2011-11-28,1192497.75009,3.04363533,19692406.44,7756000.0,2.0,0.0,0.0,0.0193929210786,528.0,0.0,15749.354969999999,7.350643701519999,2.65811898228,0.23400845394499997,128670.557007,3976959.6201699995,6730250.0,2650759.0,36.0,9939.0,4567.0,1932612.0,5925.0,2.53899
1060,2011-11-29,1192497.75009,4.44141507,23141353.95,7762950.0,2.0,0.0,0.0,0.0207359670735,530.0,0.0,20729.874,8.239834471860002,3.17504579568,0.33963362547799997,560597.273147,3011316.72739,6103599.0,2047500.0,38.0,11164.0,5331.0,1939141.0,6529.0,2.9810000000000003
1061,2011-11-30,1090715.68005,3.29898062,22992169.75,7770250.0,8.0,0.0,0.0,0.0181795211687,532.0,0.0,21609.577,7.916086499510001,3.4127569488300002,0.154478788174,302525.591897,5874122.083930001,13988702.0,4727510.0,39.0,10512.0,4830.0,1945473.0,6332.0,2.9589999999999996
1062,2011-12-01,1090715.68005,4.31536335,24427630.0,7779500.0,13.0,0.0,0.0,0.017739584639299998,535.0,0.0,29057.56,10.0306575508,4.31441128434,0.376206403671,360947.27579600003,3247186.58629,7723835.0,2459820.0,44.0,11715.0,5198.0,1952208.0,6735.0,3.14
1063,2011-12-02,1090715.68005,4.30495028,24436704.3,7787350.0,22.0,0.0,0.0,0.0166080863612,537.0,11.066666666700002,24645.852000000003,8.5125039755,3.9021298290099997,0.23735771945099998,215031.277817,4672086.59002,10383421.0,3308930.0,48.0,10589.0,4961.0,1958524.0,6316.0,3.138
1064,2011-12-03,1090715.68005,4.0934545,24397802.5515,7794850.0,23.0,0.0,0.0,0.0161172485352,539.0,12.7833333333,23487.44496,8.13296558169,4.24497469004,0.20379542408799997,279870.273191,4034195.8193900003,11525011.0,3682124.0,37.0,9426.0,4169.0,1964057.0,5533.0,3.1299900000000003
1065,2011-12-04,1090715.68005,3.5088385000000004,23327083.0,7801700.0,28.0,0.0,0.0,0.014933690537499999,541.0,16.0166666667,20490.47,7.4281085646100005,3.87343478261,0.213852115128,432545.74341999996,3364466.2961,9581607.0,3204551.0,37.0,9094.0,3899.0,1969347.0,5290.0,2.99
1066,2011-12-05,1090715.68005,3.61583294,22882421.0,7809700.0,28.0,0.0,0.0,0.0162573218346,543.0,13.3666666667,23448.79,8.67516328714,3.6944682527199997,0.424932774177,132611.52254,2092723.78582,5518235.0,1883357.0,36.0,10411.0,4689.0,1975694.0,6347.0,2.93
1067,2011-12-06,1090715.68005,3.49937086,23843832.5,7817650.0,38.0,0.0,0.0,0.017461080971,545.0,15.183333333299998,24256.65,8.62094351659,3.4548711009800006,0.136530634767,192633.82798099998,7369513.046560001,17766452.0,5825066.0,36.0,11341.0,5580.0,1982715.0,7021.0,3.05
1068,2011-12-07,1090715.68005,3.99867645,24116650.0,7825000.0,58.0,0.0,0.0,0.0205142092543,548.0,14.0,22661.946,7.97030627006,3.1833046776200002,0.13839219677,197024.805601,5591453.63409,16375162.0,5313161.0,36.0,10988.0,5695.0,1989834.0,7119.0,3.082
1069,2011-12-08,1090715.68005,3.28631467,24281370.0,7832700.0,60.0,0.0,0.0,0.0167668144424,550.0,14.0166666667,23879.3,8.34984466387,4.12636944876,0.197463040143,140165.84331700002,4750151.41584,12093048.0,3900983.0,42.0,9481.0,4203.0,1995621.0,5787.0,3.1
1070,2011-12-09,1090715.68005,2.96146207,23826519.75,7840250.0,80.0,0.0,0.0,0.0153707289538,552.0,10.266666666699999,22950.528,8.18718535224,4.03632219486,0.645234712643,135255.898761,2578945.79109,3556927.0,1170427.0,35.0,9524.0,4090.0,2001307.0,5686.0,3.0389999999999997
1071,2011-12-10,1090715.68005,3.02294953,23858224.0,7848100.0,95.0,0.0,0.0,0.0146645527736,554.0,14.0333333333,23873.12,8.5125039755,4.1203175699,2.41741227591,176107.962598,1146907.37714,987549.0,324851.0,44.0,9793.0,4234.0,2007101.0,5794.0,3.04
1072,2011-12-11,1090715.68005,90.99811174,26551083.0,7855350.0,112.0,0.0,0.0,0.0161564925621,556.0,13.25,24809.2,7.86186672897,4.7345801526699995,2.7257769515099994,455091.767488,908804.148718,910170.0,269281.0,42.0,8549.0,3694.0,2012341.0,5240.0,3.38
1073,2011-12-12,1090715.68005,305.20213478,26277880.0585,7862050.0,118.0,0.0,0.0,0.0182756950606,558.0,10.633333333300001,23413.30185,7.26544925298,4.7549353879,2.16792401343,189891.384333,780887.0582569999,1079987.0,323120.0,33.0,8547.0,3475.0,2017265.0,4924.0,3.34237
1074,2011-12-13,1155038.33396,4.77703305,25966050.0,7868500.0,127.0,0.0,0.0,0.0186287709909,560.0,15.6166666667,21298.2,7.406827444789999,3.86186763373,3.9730104821900003,118072.734755,415686.930065,536072.0,162446.0,31.0,9008.0,3910.0,2022780.0,5515.0,3.3
1075,2011-12-14,1155038.33396,3.6461913,25808668.9,7875700.0,153.0,0.0,0.0,0.0149639778667,562.0,17.05,23604.231,8.26808645,4.60570360976,5.6411480445599995,254484.35215500003,414644.02245,418430.0,127687.0,34.0,9943.0,3602.0,2027905.0,5125.0,3.2769999999999997
1076,2011-12-15,1155038.33396,8.39607542,25169111.605,7881850.0,185.0,0.0,0.0,0.0167620666628,564.0,15.933333333299998,19664.3414,7.062323842710001,3.5910046384199994,4.34230244692,74118.04566739999,460923.223167,452855.0,141814.0,49.0,8700.0,3972.0,2033381.0,5476.0,3.1933
1077,2011-12-16,1155038.33396,2.8360119999999998,25478401.5,7888050.0,205.0,0.0,0.0,0.018052239571799997,566.0,12.0166666667,20032.46,7.11974110972,3.7662079338199996,3.84218983149,182288.19456,434633.62439899996,521381.0,161418.0,36.0,8365.0,3874.0,2038700.0,5319.0,3.23
1078,2011-12-17,1155038.33396,2.72970204,25501980.5,7895350.0,213.0,0.0,0.0,0.0134329011995,567.0,13.183333333299998,23585.46,8.38292098403,4.8942643702,5.49919159358,70908.4371106,427685.75636999996,428890.0,132783.0,42.0,7780.0,3386.0,2043519.0,4819.0,3.23
